COUNTRYCODE,YEAR,MILITARYSPENDINGGDP
NIC,1991,4.002216
NIC,1992,2.6327531
NIC,1993,2.1023257
NIC,1994,1.1895003
NIC,1995,1.1028203
NIC,1996,0.94970495
NIC,1997,0.89466983
NIC,1998,0.7353622
NIC,1999,0.71949285
NIC,2000,0.7827515
NIC,2001,0.6835245
NIC,2002,0.8651656
NIC,2003,0.86073744
NIC,2004,0.7307933
NIC,2005,0.70040405
NIC,2006,0.551256
NIC,2007,0.53172624
NIC,2008,0.5020584
NIC,2009,0.502751
NIC,2010,0.50547266
NIC,2011,0.5264113
NIC,2012,0.66590357
NIC,2013,0.6786142
NIC,2014,0.685092
NIC,2015,0.7755374
NIC,2016,0.63987666
NIC,2017,0.6265101
NIC,2018,0.62717223
NIC,2019,0.60502005
NIC,2020,0.62997186
NIC,2021,0.5497594
NIC,2022,0.53711396
NIC,2023,0.554656
NIC,2024,0.54513127
NER,1975,0.8708426
NER,1976,0.8217739
NER,1977,0.93663436
NER,1978,0.92817366
NER,1979,0.8391245
NER,1980,0.6713913
NER,1981,0.631754
NER,1982,0.6334842
NER,1983,0.68519866
NER,1984,0.72775686
NER,1985,0.7438356
NER,1986,0.76950353
NER,1987,0.6352104
NER,1994,1.232372
NER,1995,0.97097623
NER,1996,0.8614015
NER,1997,0.93259466
NER,1998,1.0612245
NER,1999,1.166908
NER,2000,1.1646107
NER,2001,1.3201598
NER,2002,0.963348
NER,2003,0.93176365
NER,2004,1.0911872
NER,2005,0.71521175
NER,2008,0.7394464
NER,2009,0.73526233
NER,2010,0.8765032
NER,2011,0.976042
NER,2012,1.6239845
NER,2013,1.0452311
NER,2014,1.3385983
NER,2016,1.5996462
NER,2017,1.8098428
NER,2018,1.7938088
NER,2019,1.917336
NER,2020,1.7336076
NER,2021,1.357301
NER,2022,1.5729765
NER,2023,1.9761599
NER,2024,2.241776
NGA,1960,0.6958333
NGA,1961,0.84945333
NGA,1962,1.0969794
NGA,1963,1.1031908
NGA,1964,1.2337043
NGA,1965,1.4014521
NGA,1966,1.1011509
NGA,1967,5.808201
NGA,1968,9.159138
NGA,1969,10.316957
NGA,1970,5.27925
NGA,1971,4.39212
NGA,1972,5.390269
NGA,1973,5.478468
NGA,1974,4.3440113
NGA,1975,8.124068
NGA,1976,5.7913976
NGA,1977,6.024118
NGA,1978,5.326048
NGA,1979,4.322334
NGA,1980,3.2956038
NGA,1981,2.770072
NGA,1982,2.2672017
NGA,1983,2.2198412
NGA,1984,1.5567948
NGA,1985,1.4367863
NGA,1986,1.3115536
NGA,1987,0.7697937
NGA,1988,0.8843513
NGA,1989,0.57989466
NGA,1990,0.8331153
NGA,1991,0.7736913
NGA,1992,0.56401074
NGA,1993,0.9332183
NGA,1994,0.7814523
NGA,1995,0.48355874
NGA,1996,0.40617782
NGA,1997,0.43583578
NGA,1998,0.54831237
NGA,1999,0.8554156
NGA,2000,0.54353166
NGA,2001,0.7803159
NGA,2002,0.9543381
NGA,2003,0.57070756
NGA,2004,0.49099675
NGA,2005,0.39742297
NGA,2006,0.34837544
NGA,2007,0.37035483
NGA,2008,0.48908415
NGA,2009,0.5058556
NGA,2010,0.5392311
NGA,2011,0.57922703
NGA,2012,0.50426495
NGA,2013,0.4696953
NGA,2014,0.41471878
NGA,2015,0.4176365
NGA,2016,0.43294778
NGA,2017,0.43067122
NGA,2018,0.50694454
NGA,2019,0.45917052
NGA,2020,0.6320229
NGA,2021,1.0127019
NGA,2022,0.6501667
NGA,2023,0.8426542
NGA,2024,0.5554294
NIU,2023,
NFK,2023,
PRK,2023,
MKD,1996,2.8136768
MKD,1997,2.128247
MKD,1998,2.0982397
MKD,1999,1.7138206
MKD,2000,1.8508215
MKD,2001,6.1003957
MKD,2002,2.6455977
MKD,2003,2.341701
MKD,2004,2.380104
MKD,2005,2.0292633
MKD,2006,1.8365377
MKD,2007,1.9500697
MKD,2008,1.7423408
MKD,2009,1.6881645
MKD,2010,1.3821546
MKD,2011,1.2621871
MKD,2012,1.2253197
MKD,2013,1.1694372
MKD,2014,1.0929608
MKD,2015,0.99342775
MKD,2016,0.97011596
MKD,2017,0.8950414
MKD,2018,0.94310874
MKD,2019,1.1591163
MKD,2020,1.2405866
MKD,2021,1.4537089
MKD,2022,1.5805974
MKD,2023,1.6932281
MKD,2024,2.1035285
MNP,2023,
NOR,1949,2.7092333
NOR,1950,2.3684735
NOR,1951,3.048228
NOR,1952,4.0082965
NOR,1953,5.0778093
NOR,1954,5.004606
NOR,1955,3.9253645
NOR,1956,3.5212293
NOR,1957,3.5865703
NOR,1958,3.5060089
NOR,1959,3.5758123
NOR,1960,3.2004356
NOR,1961,3.0042043
NOR,1962,3.2415178
NOR,1963,3.2084274
NOR,1964,3.119164
NOR,1965,3.3979363
NOR,1966,3.5679598
NOR,1967,3.5125628
NOR,1968,3.6078432
NOR,1969,3.6042526
NOR,1970,3.4728396
NOR,1971,3.3915043
NOR,1972,3.291466
NOR,1973,3.133605
NOR,1974,3.0355353
NOR,1975,3.20843
NOR,1976,3.1240296
NOR,1977,3.0981767
NOR,1978,2.8413188
NOR,1979,2.7665458
NOR,1980,2.6190188
NOR,1981,2.6239722
NOR,1982,2.7445922
NOR,1983,2.7949715
NOR,1984,2.5444343
NOR,1985,2.7960002
NOR,1986,2.808417
NOR,1987,2.9783244
NOR,1988,2.8407552
NOR,1989,2.8573203
NOR,1990,2.8339918
NOR,1991,2.697551
NOR,1992,2.9071705
NOR,1993,2.6336186
NOR,1994,2.6769812
NOR,1995,2.3074574
NOR,1996,2.163042
NOR,1997,2.0160513
NOR,1998,2.1558278
NOR,1999,2.0378804
NOR,2000,1.7044235
NOR,2001,1.7022318
NOR,2002,2.0753193
NOR,2003,1.9694045
NOR,2004,1.8424346
NOR,2005,1.5758846
NOR,2006,1.444668
NOR,2007,1.4591721
NOR,2008,1.3703337
NOR,2009,1.5969098
NOR,2010,1.507628
NOR,2011,1.4425275
NOR,2012,1.39319
NOR,2013,1.4052521
NOR,2014,1.4622794
NOR,2015,1.4981233
NOR,2016,1.6173439
NOR,2017,1.7051532
NOR,2018,1.7152975
NOR,2019,1.8437353
NOR,2020,1.9659837
NOR,2021,1.6763217
NOR,2022,1.4643697
NOR,2023,1.8131474
NOR,2024,2.0912411
OMN,1971,9.652278
OMN,1972,14.861506
OMN,1973,18.595041
OMN,1974,15.527704
OMN,1975,24.958574
OMN,1976,23.009726
OMN,1977,18.781685
OMN,1978,20.949942
OMN,1979,15.640747
OMN,1980,14.909882
OMN,1981,15.713425
OMN,1982,16.666029
OMN,1983,17.15937
OMN,1984,16.893042
OMN,1985,15.561466
OMN,1986,15.866577
OMN,1987,13.202315
OMN,1988,13.699799
OMN,1989,12.5
OMN,1990,12.390942
OMN,1991,11.0639105
OMN,1992,12.184093
OMN,1993,11.525731
OMN,1994,11.766453
OMN,1995,10.967648
OMN,1996,9.407079
OMN,1997,9.357911
OMN,1998,8.216092
OMN,1999,7.516788
OMN,2000,7.0857086
OMN,2001,8.195641
OMN,2002,8.100665
OMN,2003,7.9620347
OMN,2004,7.8603797
OMN,2005,7.714034
OMN,2006,7.0990934
OMN,2007,6.717564
OMN,2008,4.9602485
OMN,2009,6.0725703
OMN,2010,5.648855
OMN,2011,6.452751
OMN,2012,10.583203
OMN,2013,9.7472725
OMN,2014,8.860412
OMN,2015,9.571167
OMN,2016,10.563127
OMN,2017,8.41325
OMN,2018,8.267602
OMN,2019,7.439212
OMN,2020,8.030243
OMN,2021,6.623175
OMN,2022,5.264759
OMN,2023,5.525961
OMN,2024,5.5941954
,2023,
PAK,1953,6.31677
PAK,1954,5.353675
PAK,1955,5.5737476
PAK,1956,5.025079
PAK,1957,4.172738
PAK,1958,4.2530327
PAK,1959,4.335617
PAK,1960,4.3126626
PAK,1961,4.0978904
PAK,1962,3.6558728
PAK,1963,3.648413
PAK,1964,3.8658903
PAK,1965,5.904668
PAK,1966,6.730522
PAK,1967,5.404604
PAK,1968,5.1039057
PAK,1969,5.512042
PAK,1970,6.1583877
PAK,1971,6.7355337
PAK,1972,6.8659554
PAK,1973,6.210643
PAK,1974,6.0909963
PAK,1975,6.3215203
PAK,1976,5.889472
PAK,1977,5.547412
PAK,1978,5.5032997
PAK,1979,5.4532743
PAK,1980,5.5232444
PAK,1981,5.7108703
PAK,1982,6.375717
PAK,1983,6.6437984
PAK,1984,6.6594915
PAK,1985,6.9221334
PAK,1986,6.9916563
PAK,1987,6.97188
PAK,1988,6.785811
PAK,1989,6.532725
PAK,1990,6.5223203
PAK,1991,6.5709534
PAK,1992,6.6981874
PAK,1993,6.427313
PAK,1994,5.923548
PAK,1995,5.8202252
PAK,1996,6.037166
PAK,1997,5.6212163
PAK,1998,5.415095
PAK,1999,5.1898994
PAK,2000,4.1687226
PAK,2001,3.878934
PAK,2002,4.0737705
PAK,2003,4.0914273
PAK,2004,3.956034
PAK,2005,3.8970194
PAK,2006,3.645255
PAK,2007,3.5119863
PAK,2008,3.4593709
PAK,2009,3.265224
PAK,2010,3.0418932
PAK,2011,2.9192433
PAK,2012,3.0957737
PAK,2013,3.08802
PAK,2014,3.0965798
PAK,2015,3.1629868
PAK,2016,3.2037768
PAK,2017,3.364449
PAK,2018,3.5869617
PAK,2019,3.50584
PAK,2020,3.486679
PAK,2021,3.3892388
PAK,2022,3.1768322
PAK,2023,2.8807998
PAK,2024,2.6676004
,2023,
PLW,2023,
PSE,2023,
PAN,1987,1.8409803
PAN,1988,2.1109858
PAN,1989,2.0849104
PAN,1990,1.2563592
PAN,1991,1.2285473
PAN,1992,1.0834743
PAN,1993,1.1986452
PAN,1994,1.1925566
PAN,1995,1.1157569
PAN,1996,1.0855924
PAN,1997,1.1701705
PAN,1998,0.951292
PAN,1999,0.9741365
PAN,2023,
PNG,1975,0.60358566
PNG,1976,1.6312588
PNG,1977,1.2500886
PNG,1978,1.2664495
PNG,1979,1.2103096
PNG,1980,1.4030832
PNG,1981,1.4096385
PNG,1985,1.5588784
PNG,1986,1.5649332
PNG,1987,1.6107831
PNG,1988,1.266286
PNG,1989,1.4965361
PNG,1990,1.4191337
PNG,1991,0.9246859
PNG,1992,0.89035136
PNG,1993,0.91745824
PNG,1994,1.0132053
PNG,1995,0.7755161
PNG,1996,1.0173115
PNG,1997,1.0753537
PNG,1998,0.8792203
PNG,1999,0.6913945
PNG,2000,0.63910764
PNG,2001,0.54729486
PNG,2002,0.37163794
PNG,2003,0.3457632
PNG,2004,0.3891225
PNG,2005,0.41663778
PNG,2006,0.37692004
PNG,2007,0.41160262
PNG,2008,0.33701447
PNG,2009,0.447943
PNG,2010,0.3251445
PNG,2011,0.3569251
PNG,2012,0.51947176
PNG,2013,0.49454927
PNG,2014,0.48441333
PNG,2015,0.45990017
PNG,2016,0.38107693
PNG,2017,0.35503447
PNG,2018,0.33022672
PNG,2019,0.36269867
PNG,2020,0.39326185
PNG,2021,0.32967812
PNG,2022,0.42097723
PNG,2023,0.33686376
PNG,2024,0.30799577
PRY,1960,2.5289645
PRY,1961,2.2791498
PRY,1962,2.2973921
PRY,1963,2.3988543
PRY,1964,2.4037657
PRY,1965,2.6330876
PRY,1966,2.916845
PRY,1967,3.031559
PRY,1968,3.2110498
PRY,1969,3.161486
PRY,1970,3.3158724
PRY,1971,3.2252257
PRY,1972,3.8464632
PRY,1973,3.417437
PRY,1974,2.5645723
PRY,1975,3.1250038
PRY,1976,2.9899566
PRY,1977,2.8886447
PRY,1978,2.9585323
PRY,1979,2.0263982
PRY,1980,2.1814492
PRY,1981,2.5278602
PRY,1982,3.8032975
PRY,1983,3.6452417
PRY,1984,3.5081851
PRY,1985,3.7576346
PRY,1986,3.8040657
PRY,1987,2.7731924
PRY,1988,3.1954737
PRY,1989,2.4257638
PRY,1990,2.1318758
PRY,1991,2.829327
PRY,1992,2.36889
PRY,1993,2.1785476
PRY,1994,2.0467663
PRY,1995,2.2834246
PRY,1996,2.0637898
PRY,1997,1.6856803
PRY,1998,1.5431538
PRY,1999,1.3887678
PRY,2000,1.2449394
PRY,2001,1.0746348
PRY,2002,0.97123694
PRY,2003,0.8257554
PRY,2004,0.87763005
PRY,2005,0.7214804
PRY,2006,0.7934552
PRY,2007,0.74143684
PRY,2008,0.68312424
PRY,2009,0.7534837
PRY,2010,0.75054485
PRY,2011,0.8446039
PRY,2012,0.9645068
PRY,2013,0.96416724
PRY,2014,0.9866054
PRY,2015,1.0674493
PRY,2016,0.95095325
PRY,2017,0.8926632
PRY,2018,0.9611562
PRY,2019,0.9738404
PRY,2020,1.0275735
PRY,2021,0.91821456
PRY,2022,0.8711271
PRY,2023,0.92207193
PRY,2024,0.9331061
PER,1949,2.9040196
PER,1950,2.832057
PER,1951,2.9186935
PER,1952,2.6569357
PER,1953,2.7775326
PER,1954,2.691173
PER,1955,2.768045
PER,1956,2.9817238
PER,1957,2.921895
PER,1958,2.8969028
PER,1959,2.7964735
PER,1960,2.5080013
PER,1961,2.6447573
PER,1962,2.4250681
PER,1963,3.3163912
PER,1964,3.3402276
PER,1965,3.0983465
PER,1966,2.8435671
PER,1967,4.703633
PER,1968,2.3573735
PER,1969,2.38756
PER,1970,3.5064394
PER,1971,3.619516
PER,1972,3.630811
PER,1973,3.9253898
PER,1974,3.932961
PER,1975,5.2162848
PER,1976,5.676913
PER,1977,8.214387
PER,1978,6.199702
PER,1979,3.3524356
PER,1980,4.559068
PER,1981,3.9848197
PER,1982,5.112652
PER,1983,4.8459563
PER,1984,3.3575583
PER,1985,3.870149
PER,1986,3.3492956
PER,1987,3.4114962
PER,1988,2.185201
PER,1989,2.1904762
PER,1990,2.6823788
PER,1991,2.019816
PER,1992,2.507035
PER,1993,2.7461023
PER,1994,2.4741979
PER,1995,2.6353242
PER,1996,2.5020266
PER,1997,1.9967699
PER,1998,2.0166614
PER,1999,1.9306308
PER,2000,1.7889669
PER,2001,1.75202
PER,2002,1.5418402
PER,2003,1.5094994
PER,2004,1.3822235
PER,2005,1.5812727
PER,2006,1.4562149
PER,2007,1.3039383
PER,2008,1.2466948
PER,2009,1.5296257
PER,2010,1.4769721
PER,2011,1.371183
PER,2012,1.4835128
PER,2013,1.643069
PER,2014,1.6024877
PER,2015,1.7450806
PER,2016,1.3219084
PER,2017,1.2652397
PER,2018,1.1897911
PER,2019,1.2058915
PER,2020,1.3167783
PER,2021,1.1644987
PER,2022,1.1351335
PER,2023,1.23586
PER,2024,0.9092887
PHL,1958,1.9587457
PHL,1959,1.8391331
PHL,1960,1.778459
PHL,1961,1.702908
PHL,1962,1.8088158
PHL,1963,1.8558621
PHL,1964,1.7049425
PHL,1965,1.5491998
PHL,1966,1.6517271
PHL,1967,1.7399393
PHL,1968,1.8674718
PHL,1969,2.0908885
PHL,1970,2.1567564
PHL,1971,2.0699906
PHL,1972,2.3361568
PHL,1973,2.8138049
PHL,1974,3.5580392
PHL,1976,3.9313383
PHL,1977,3.6213088
PHL,1978,2.581767
PHL,1979,2.964931
PHL,1980,2.7097547
PHL,1981,2.7557209
PHL,1982,2.5972881
PHL,1983,2.4092534
PHL,1984,1.634759
PHL,1985,1.9825734
PHL,1986,1.9880537
PHL,1987,1.9652472
PHL,1988,2.4588892
PHL,1989,2.2429233
PHL,1990,2.1472466
PHL,1991,2.0107212
PHL,1992,2.0364616
PHL,1993,2.1575356
PHL,1994,2.1724467
PHL,1995,2.2941315
PHL,1996,2.2684076
PHL,1997,1.9144614
PHL,1998,1.6972933
PHL,1999,1.615776
PHL,2000,1.6082267
PHL,2001,1.4713788
PHL,2002,1.4738902
PHL,2003,1.5508449
PHL,2004,1.3606265
PHL,2005,1.2778839
PHL,2006,1.2590954
PHL,2007,1.291426
PHL,2008,1.250329
PHL,2009,1.2023234
PHL,2010,1.1701322
PHL,2011,1.1534145
PHL,2012,1.1067042
PHL,2013,1.1895018
PHL,2014,1.0431271
PHL,2015,1.0884631
PHL,2016,1.0455852
PHL,2017,1.1679609
PHL,2018,1.1842471
PHL,2019,1.1313313
PHL,2020,1.29724
PHL,2021,1.4068226
PHL,2022,1.3163013
PHL,2023,1.1763027
PHL,2024,1.3242689
PCN,2023,
POL,1980,2.6523297
POL,1981,2.9131856
POL,1982,3.2455823
POL,1983,2.9029462
POL,1984,3.0550373
POL,1985,3.0157971
POL,1986,2.9414036
POL,1987,2.762692
POL,1988,2.592055
POL,1989,1.8171215
POL,1990,2.6124856
POL,1991,2.25165
POL,1992,2.2309995
POL,1993,2.4691873
POL,1994,2.2732322
POL,1995,1.9037995
POL,1996,1.9173924
POL,1997,1.9964947
POL,1998,1.9916575
POL,1999,1.8901422
POL,2000,1.8190453
POL,2001,1.8927041
POL,2002,1.8909742
POL,2003,1.8989036
POL,2004,1.8646935
POL,2005,1.9206518
POL,2006,1.9136928
POL,2007,1.9987978
POL,2008,1.7455571
POL,2009,1.7926875
POL,2010,1.8385183
POL,2011,1.7913148
POL,2012,1.8040465
POL,2013,1.7900583
POL,2014,1.9082274
POL,2015,2.1274238
POL,2016,1.9358937
POL,2017,1.8882873
POL,2018,2.0247283
POL,2019,1.9533832
POL,2020,2.2630537
POL,2021,2.2171633
POL,2022,2.204589
POL,2023,3.2698047
POL,2024,4.1543937
PRT,1950,2.3426092
PRT,1953,2.487269
PRT,1954,2.5755076
PRT,1955,2.603133
PRT,1956,2.4801633
PRT,1957,2.465889
PRT,1958,2.440196
PRT,1959,2.5970874
PRT,1960,2.5556707
PRT,1961,3.8875017
PRT,1962,4.2266736
PRT,1963,3.9557893
PRT,1964,4.111497
PRT,1965,3.8136132
PRT,1966,3.8528957
PRT,1967,4.4637904
PRT,1968,4.5028157
PRT,1969,4.1390166
PRT,1970,4.137881
PRT,1971,4.3317657
PRT,1972,4.061044
PRT,1973,3.4795628
PRT,1974,4.34228
PRT,1975,3.095108
PRT,1976,2.358347
PRT,1977,2.0702088
PRT,1978,2.0938852
PRT,1979,2.0286207
PRT,1980,2.026725
PRT,1981,2.0026739
PRT,1982,2.0351336
PRT,1983,1.9092766
PRT,1984,1.8613234
PRT,1985,1.8435433
PRT,1986,1.9158255
PRT,1987,1.859302
PRT,1988,1.8854264
PRT,1989,1.8875027
PRT,1990,1.8408282
PRT,1991,1.8299547
PRT,1992,1.805244
PRT,1993,1.7865071
PRT,1994,1.6812127
PRT,1995,1.7071579
PRT,1996,1.6016403
PRT,1997,1.5415475
PRT,1998,1.4230187
PRT,1999,1.42627
PRT,2000,1.407036
PRT,2001,1.4450619
PRT,2002,1.4648125
PRT,2003,1.4335803
PRT,2004,1.5060915
PRT,2005,1.5937918
PRT,2006,1.5120853
PRT,2007,1.3779081
PRT,2008,1.4159467
PRT,2009,1.5340637
PRT,2010,1.486153
PRT,2011,1.4899216
PRT,2012,1.4038315
PRT,2013,1.4395727
PRT,2014,1.3066826
PRT,2015,1.328928
PRT,2016,1.5420047
PRT,2017,1.2398398
PRT,2018,1.3414788
PRT,2019,1.3739575
PRT,2020,1.4261361
PRT,2021,1.5164411
PRT,2022,1.3899986
PRT,2023,1.4664285
PRT,2024,1.5322683
PRI,2023,
QAT,1980,7.868681
QAT,1981,12.216802
QAT,1982,19.277386
QAT,1983,13.958484
QAT,1984,12.733926
QAT,1985,24.846415
QAT,1987,15.889533
QAT,1988,16.27235
QAT,1989,13.077575
QAT,1990,10.743878
QAT,1991,13.011254
QAT,2002,3.92997
QAT,2003,3.3339949
QAT,2004,2.4338598
QAT,2005,1.9930164
QAT,2006,1.7505076
QAT,2007,1.9598415
QAT,2008,2.010501
QAT,2009,1.9922131
QAT,2010,1.473909
QAT,2021,6.452355
QAT,2022,6.5002055
QAT,2023,
OWID_RVN,2023,
REU,2023,
ROU,1980,2.2045426
ROU,1981,2.2012236
ROU,1982,2.040216
ROU,1983,1.985087
ROU,1984,1.9067273
ROU,1985,4.2992806
ROU,1986,4.445711
ROU,1987,3.914029
ROU,1988,4.2054706
ROU,1989,4.797296
ROU,1990,4.547415
ROU,1991,4.773335
ROU,1992,4.2476826
ROU,1993,2.740608
ROU,1994,3.1147285
ROU,1995,2.6134477
ROU,1996,2.369073
ROU,1997,3.01765
ROU,1998,3.004175
ROU,1999,2.6402593
ROU,2000,2.498914
ROU,2001,2.4207451
ROU,2002,2.287296
ROU,2003,2.0884871
ROU,2004,2.0076575
ROU,2005,2.0069935
ROU,2006,1.8451254
ROU,2007,1.4936182
ROU,2008,1.3999844
ROU,2009,1.2780696
ROU,2010,1.2269766
ROU,2011,1.2355688
ROU,2012,1.1739252
ROU,2013,1.2922307
ROU,2014,1.3476638
ROU,2015,1.4507183
ROU,2016,1.4277046
ROU,2017,1.7337551
ROU,2018,1.7914442
ROU,2019,1.8307902
ROU,2020,2.004152
ROU,2021,1.8476291
ROU,2022,1.750117
ROU,2023,1.6035795
ROU,2024,2.2981524
RUS,1992,4.427032
RUS,1993,4.1813245
RUS,1994,4.5237007
RUS,1995,3.78443
RUS,1996,3.756559
RUS,1997,4.0398097
RUS,1998,2.732649
RUS,1999,3.073288
RUS,2000,3.30703
RUS,2001,3.5463192
RUS,2002,3.7562773
RUS,2003,3.670838
RUS,2004,3.3003535
RUS,2005,3.3312373
RUS,2006,3.2463572
RUS,2007,3.118542
RUS,2008,3.149486
RUS,2009,3.9240632
RUS,2010,3.5850856
RUS,2011,3.433044
RUS,2012,3.6892402
RUS,2013,3.8540428
RUS,2014,4.112993
RUS,2015,4.871515
RUS,2016,5.4251475
RUS,2017,4.2489963
RUS,2018,3.7198224
RUS,2019,3.8603377
RUS,2020,4.144717
RUS,2021,3.575917
RUS,2022,4.607289
RUS,2023,5.4023185
RUS,2024,7.052339
RWA,1973,1.884892
RWA,1974,1.4715447
RWA,1975,1.6287878
RWA,1976,1.6138934
RWA,1977,2.1522348
RWA,1978,1.5881628
RWA,1979,1.7474333
RWA,1980,1.8768519
RWA,1981,2.0391517
RWA,1982,2.0030558
RWA,1983,1.8951442
RWA,1984,1.6040226
RWA,1985,1.5883708
RWA,1986,1.7955346
RWA,1987,1.6752336
RWA,1988,1.5942607
RWA,1989,1.7537588
RWA,1990,3.729166
RWA,1991,5.5091724
RWA,1992,4.290602
RWA,1993,4.5363755
RWA,1994,3.4378772
RWA,1995,0.60780287
RWA,1996,5.328556
RWA,1997,4.173526
RWA,1998,4.377647
RWA,1999,4.4481053
RWA,2000,3.5355027
RWA,2001,3.3962264
RWA,2002,3.0489335
RWA,2003,2.44713
RWA,2004,1.973466
RWA,2005,1.7430555
RWA,2006,1.6439104
RWA,2007,1.3656784
RWA,2008,1.3064972
RWA,2009,1.3269024
RWA,2010,1.2167927
RWA,2011,1.0949311
RWA,2012,1.0422496
RWA,2013,1.0548853
RWA,2014,1.1027387
RWA,2015,1.2136947
RWA,2016,1.2405068
RWA,2017,1.2488953
RWA,2018,1.235147
RWA,2019,1.1979313
RWA,2020,1.4737157
RWA,2021,1.5121768
RWA,2022,1.3334657
RWA,2023,1.2523162
RWA,2024,1.2477208
BLM,2023,
SHN,2023,
KNA,2023,
LCA,2023,
MAF,2023,
SPM,2023,
VCT,2023,
WSM,2023,
SMR,2023,
STP,2023,
SAU,1963,5.902698
SAU,1964,5.9663053
SAU,1965,7.690089
SAU,1966,11.324231
SAU,1967,11.511831
SAU,1968,8.087455
SAU,1969,9.570516
SAU,1970,9.403527
SAU,1971,8.640194
SAU,1972,10.081552
SAU,1973,10.840447
SAU,1977,15.648818
SAU,1978,16.736574
SAU,1979,15.768811
SAU,1980,12.613359
SAU,1981,13.265239
SAU,1982,17.720245
SAU,1983,16.972927
SAU,1984,19.004349
SAU,1985,16.995201
SAU,1987,16.896416
SAU,1988,15.151882
SAU,1989,13.390316
SAU,1990,14.024292
SAU,1991,12.469808
SAU,1992,11.284158
SAU,1993,12.465372
SAU,1994,10.644781
SAU,1995,9.278468
SAU,1996,8.468078
SAU,1997,11.000936
SAU,1998,14.311038
SAU,1999,11.381936
SAU,2000,10.534404
SAU,2001,11.419005
SAU,2002,9.758064
SAU,2003,8.687119
SAU,2004,8.081555
SAU,2005,7.730599
SAU,2006,7.848365
SAU,2007,8.52705
SAU,2008,7.353436
SAU,2009,9.6172
SAU,2010,8.565677
SAU,2011,7.172399
SAU,2012,7.6158075
SAU,2013,8.890191
SAU,2014,10.535061
SAU,2015,13.022839
SAU,2016,9.560482
SAU,2017,9.846227
SAU,2018,8.813335
SAU,2019,7.794589
SAU,2020,8.792173
SAU,2021,7.22922
SAU,2022,6.3974223
SAU,2023,7.2842426
SAU,2024,7.298103
SEN,1979,3.4311347
SEN,1980,2.7552702
SEN,1981,2.7344148
SEN,1982,2.3495107
SEN,1983,2.5458846
SEN,1984,2.4079525
SEN,1985,2.1928625
SEN,1986,2.0400414
SEN,1987,1.9811882
SEN,1988,2.1117845
SEN,1989,2.0276961
SEN,1990,1.633469
SEN,1991,1.5470556
SEN,1992,1.4439999
SEN,1993,1.668304
SEN,1994,1.3476198
SEN,1995,1.3100991
SEN,1996,1.243918
SEN,1997,1.1969122
SEN,1998,1.1791419
SEN,1999,1.2021267
SEN,2000,1.0483603
SEN,2001,1.1156675
SEN,2002,1.1012404
SEN,2003,1.1154428
SEN,2004,1.0578249
SEN,2005,1.1304644
SEN,2006,1.2710569
SEN,2007,1.3795917
SEN,2008,1.2919669
SEN,2009,1.3358759
SEN,2010,1.2153094
SEN,2011,1.2938602
SEN,2012,1.1134796
SEN,2013,1.2517012
SEN,2014,1.213366
SEN,2015,1.2090992
SEN,2016,1.6020974
SEN,2017,1.4710625
SEN,2018,1.6669276
SEN,2019,1.5247371
SEN,2020,1.4087265
SEN,2021,1.7561753
SEN,2022,1.5241134
SEN,2023,1.4765582
SEN,2024,1.5664777
SRB,1996,3.1600058
SRB,1997,3.3674035
SRB,1998,3.0571315
SRB,1999,3.532162
SRB,2000,4.60092
SRB,2001,3.6330302
SRB,2002,3.7841027
SRB,2003,3.096536
SRB,2004,2.7534165
SRB,2005,2.2216957
SRB,2006,2.117429
SRB,2007,2.1644313
SRB,2008,2.0502
SRB,2009,2.0748973
SRB,2010,2.0036914
SRB,2011,1.9257307
SRB,2012,1.9179815
SRB,2013,1.8475747
SRB,2014,1.8702431
SRB,2015,1.69548
SRB,2016,1.8574197
SRB,2017,1.7542409
SRB,2018,2.0172234
SRB,2019,2.1822274
SRB,2020,2.295366
SRB,2021,2.7290409
SRB,2022,2.172674
SRB,2023,2.2080731
SRB,2024,2.5951397
OWID_SRM,2023,
SYC,1985,4.2908125
SYC,1986,4.6744184
SYC,1987,4.5418725
SYC,1988,4.280385
SYC,1989,4.2768316
SYC,1990,4.026232
SYC,1991,4.4240193
SYC,1992,4.7273874
SYC,1993,2.7596135
SYC,1994,2.4436853
SYC,1995,2.2811801
SYC,1996,2.0957484
SYC,1997,2.02481
SYC,1998,1.7329156
SYC,1999,1.7829254
SYC,2000,1.6793327
SYC,2001,1.7782655
SYC,2002,1.6773754
SYC,2003,1.7343163
SYC,2004,1.8976401
SYC,2005,1.6023524
SYC,2006,1.41343
SYC,2007,1.4682835
SYC,2008,1.1501932
SYC,2009,1.0208783
SYC,2010,0.7379154
SYC,2011,0.8555041
SYC,2012,0.93667954
SYC,2013,1.036559
SYC,2014,2.2275734
SYC,2015,1.2637047
SYC,2016,1.3977168
SYC,2017,1.327345
SYC,2018,1.2053921
SYC,2019,1.1603965
SYC,2020,1.3671228
SYC,2021,2.4602325
SYC,2022,1.139245
SYC,2023,1.4864217
SYC,2024,1.1790686
SLE,1960,0.75107294
SLE,1961,0.7265543
SLE,1962,0.7142137
SLE,1963,0.7631318
SLE,1964,0.780771
SLE,1965,0.7226483
SLE,1966,0.69263077
SLE,1967,0.7969466
SLE,1968,0.8048692
SLE,1969,0.872658
SLE,1970,0.93498456
SLE,1971,0.89873785
SLE,1972,0.95306355
SLE,1973,1.0424612
