COUNTRYCODE,YEAR,MILITARYSPENDINGSHAREGDP
LTU,1993,152545280.0
LTU,1994,104287890.0
LTU,1995,121915050.0
LTU,1996,143191740.0
LTU,1997,176227970.0
LTU,1998,207183550.0
LTU,1999,216073920.0
LTU,2000,263288580.0
LTU,2001,324976580.0
LTU,2002,363679580.0
LTU,2003,426595400.0
LTU,2004,443877730.0
LTU,2005,428246820.0
LTU,2006,477695420.0
LTU,2007,580172860.0
LTU,2008,603482240.0
LTU,2009,519546750.0
LTU,2010,461191400.0
LTU,2011,421629380.0
LTU,2012,396732380.0
LTU,2013,432751460.0
LTU,2014,505534100.0
LTU,2015,582517300.0
LTU,2016,740209900.0
LTU,2017,1051256450.0
LTU,2018,1234916100.0
LTU,2019,1434544100.0
LTU,2020,1534934100.0
LTU,2021,1748995700.0
LTU,2022,1961585500.0
LTU,2023,2174655200.0
LUX,1920,1809982.0
LUX,1921,2211382.0
LUX,1922,2387091.8
LUX,1923,2292398.8
LUX,1924,1953677.0
LUX,1925,2085001.8
LUX,1926,2312749.5
LUX,1927,2536861.2
LUX,1928,2905237.8
LUX,1929,3402504.2
LUX,1930,3836089.2
LUX,1931,4362203.5
LUX,1932,3966277.0
LUX,1933,4142346.5
LUX,1934,5592468.5
LUX,1935,6597449.0
LUX,1936,6569391.5
LUX,1937,7311773.5
LUX,1938,10677641.0
LUX,1939,15750436.0
LUX,1940,20539288.0
LUX,1944,21644578.0
LUX,1945,27498652.0
LUX,1946,24003034.0
LUX,1947,21949830.0
LUX,1948,20080224.0
LUX,1949,26594474.0
LUX,1950,31634020.0
LUX,1951,43385930.0
LUX,1952,64987000.0
LUX,1953,76783840.0
LUX,1954,86727304.0
LUX,1955,78352850.0
LUX,1956,72209320.0
LUX,1957,69968530.0
LUX,1958,62560424.0
LUX,1959,52216096.0
LUX,1960,42091132.0
LUX,1961,44964780.0
LUX,1962,52699788.0
LUX,1963,53109070.0
LUX,1964,68715740.0
LUX,1965,68470520.0
LUX,1966,68793496.0
LUX,1967,63391436.0
LUX,1968,56640932.0
LUX,1969,56179124.0
LUX,1970,53741068.0
LUX,1971,59600092.0
LUX,1972,63336504.0
LUX,1973,71086776.0
LUX,1974,75871410.0
LUX,1975,82982936.0
LUX,1976,89419980.0
LUX,1977,92780100.0
LUX,1978,99800610.0
LUX,1979,107676910.0
LUX,1980,118732790.0
LUX,1981,113316770.0
LUX,1982,105582420.0
LUX,1983,110287304.0
LUX,1984,107105890.0
LUX,1985,106445910.0
LUX,1986,123083416.0
LUX,1987,143878500.0
LUX,1988,161135970.0
LUX,1989,158312340.0
LUX,1990,166035490.0
LUX,1991,177774830.0
LUX,1992,196717400.0
LUX,1993,186897630.0
LUX,1994,207604200.0
LUX,1995,224604830.0
LUX,1996,211426820.0
LUX,1997,219050560.0
LUX,1998,218608160.0
LUX,1999,218302820.0
LUX,2000,219495060.0
LUX,2001,252984860.0
LUX,2002,258265600.0
LUX,2003,302575680.0
LUX,2004,324988670.0
LUX,2005,321829860.0
LUX,2006,332884100.0
LUX,2007,327355620.0
LUX,2008,293305020.0
LUX,2009,294355870.0
LUX,2010,304638400.0
LUX,2011,291382400.0
LUX,2012,290602180.0
LUX,2013,276910180.0
LUX,2014,287696740.0
LUX,2015,276338100.0
LUX,2016,278247100.0
LUX,2017,371097440.0
LUX,2018,431225280.0
LUX,2019,483045400.0
LUX,2020,507503330.0
LUX,2021,548950460.0
LUX,2022,614903230.0
LUX,2023,687790700.0
MAC,2023,
MDG,1960,6936115.5
MDG,1961,14094083.0
MDG,1962,42113624.0
MDG,1963,43955036.0
MDG,1964,59818504.0
MDG,1965,66838240.0
MDG,1966,72232740.0
MDG,1967,82100640.0
MDG,1968,82165930.0
MDG,1969,84790960.0
MDG,1970,80781880.0
MDG,1971,81812870.0
MDG,1972,87479250.0
MDG,1973,96286690.0
MDG,1974,94897290.0
MDG,1975,110796216.0
MDG,1976,123206820.0
MDG,1977,160192200.0
MDG,1978,169516060.0
MDG,1979,212701420.0
MDG,1980,211486290.0
MDG,1981,189258860.0
MDG,1982,161358160.0
MDG,1983,117202010.0
MDG,1984,110266410.0
MDG,1985,106167040.0
MDG,1986,104121430.0
MDG,1987,83901880.0
MDG,1988,73124920.0
MDG,1989,66846284.0
MDG,1990,67270056.0
MDG,1991,60420576.0
MDG,1992,60650336.0
MDG,1993,65726290.0
MDG,1994,64681732.0
MDG,1995,60470344.0
MDG,1996,65496550.0
MDG,1997,72029704.0
MDG,1998,80719920.0
MDG,1999,84490680.0
MDG,2000,94381976.0
MDG,2001,116005760.0
MDG,2002,168097020.0
MDG,2003,201913780.0
MDG,2004,196742720.0
MDG,2005,137673120.0
MDG,2006,110154904.0
MDG,2007,110549736.0
MDG,2008,118068776.0
MDG,2009,93960560.0
MDG,2010,79864860.0
MDG,2011,84414776.0
MDG,2012,79818904.0
MDG,2013,80059080.0
MDG,2014,78361800.0
MDG,2015,71841544.0
MDG,2016,71007560.0
MDG,2017,85168504.0
MDG,2018,89226680.0
MDG,2019,102523070.0
MDG,2020,114880180.0
MDG,2021,115704360.0
MDG,2022,118814370.0
MDG,2023,123589230.0
MWI,1964,7907005.5
MWI,1965,9012879.0
MWI,1966,9215343.0
MWI,1967,8305087.0
MWI,1968,8659272.0
MWI,1969,8766052.0
MWI,1970,8450040.0
MWI,1971,9506648.0
MWI,1972,10712316.0
MWI,1973,15957321.0
MWI,1974,18738270.0
MWI,1975,24437494.0
MWI,1976,32939926.0
MWI,1977,47023148.0
MWI,1978,65612144.0
MWI,1979,82824616.0
MWI,1980,90615660.0
MWI,1981,77627464.0
MWI,1982,62147948.0
MWI,1983,51973416.0
MWI,1984,48343250.0
MWI,1985,52335016.0
MWI,1986,52252730.0
MWI,1987,44000612.0
MWI,1988,41890804.0
MWI,1989,43510990.0
MWI,1990,38051296.0
MWI,1991,36908932.0
MWI,1992,38168740.0
MWI,1993,34760336.0
MWI,1994,31894998.0
MWI,1995,29869274.0
MWI,1996,32116082.0
MWI,1997,33999930.0
MWI,1998,30610304.0
MWI,1999,26585268.0
MWI,2000,18164298.0
MWI,2001,17829538.0
MWI,2002,20035650.0
MWI,2003,18956340.0
MWI,2004,22219102.0
MWI,2005,31954936.0
MWI,2006,40453212.0
MWI,2007,50528010.0
MWI,2008,56137804.0
MWI,2009,65813468.0
MWI,2010,79020400.0
MWI,2011,54410204.0
MWI,2012,43899412.0
MWI,2013,40698070.0
MWI,2014,49149270.0
MWI,2015,45006900.0
MWI,2016,40529790.0
MWI,2017,52817384.0
MWI,2018,58073420.0
MWI,2019,84726090.0
MWI,2020,102759600.0
MWI,2021,117700870.0
MWI,2022,132254504.0
MWI,2023,140997470.0
MYS,1957,398103100.0
MYS,1958,411323680.0
MYS,1959,344143400.0
MYS,1960,298191840.0
MYS,1961,290377150.0
MYS,1962,308444220.0
MYS,1963,373361120.0
MYS,1964,510818000.0
MYS,1965,684876700.0
MYS,1966,777789800.0
MYS,1967,777464060.0
MYS,1968,792447940.0
MYS,1969,778411200.0
MYS,1970,955285200.0
MYS,1971,1018119400.0
MYS,1972,1404330600.0
MYS,1973,1413260900.0
MYS,1974,1525178200.0
MYS,1975,1655331800.0
MYS,1976,1558893800.0
MYS,1977,1849651500.0
MYS,1978,2088910200.0
MYS,1979,2683432700.0
MYS,1980,3080465200.0
MYS,1981,3907373300.0
MYS,1982,3962751200.0
MYS,1983,3342333000.0
MYS,1984,2752025600.0
MYS,1985,2642777900.0
MYS,1986,2269151000.0
MYS,1987,2294592300.0
MYS,1988,2117635500.0
MYS,1989,2160550100.0
MYS,1990,2433375700.0
MYS,1991,3016034300.0
MYS,1992,3966392000.0
MYS,1993,4007284500.0
MYS,1994,4216794400.0
MYS,1995,4565376500.0
MYS,1996,4401469400.0
MYS,1997,3934651100.0
MYS,1998,3176872200.0
MYS,1999,3474166000.0
MYS,2000,3568141800.0
MYS,2001,3714800600.0
MYS,2002,3649876500.0
MYS,2003,4036420400.0
MYS,2004,3952108500.0
MYS,2005,4088851500.0
MYS,2006,4429843000.0
MYS,2007,4865586000.0
MYS,2008,4951511600.0
MYS,2009,4826520600.0
MYS,2010,4688477000.0
MYS,2011,5239028000.0
MYS,2012,5191176700.0
MYS,2013,5519226400.0
MYS,2014,5659556400.0
MYS,2015,5305223700.0
MYS,2016,4887622700.0
MYS,2017,4538424300.0
MYS,2018,4537374000.0
MYS,2019,4400016400.0
MYS,2020,4510174000.0
MYS,2021,4507310600.0
MYS,2022,4532452000.0
MYS,2023,4749928000.0
MDV,1965,14554294.0
MDV,1966,14555220.0
MDV,1967,13856459.0
MDV,1968,13655763.0
MDV,1969,13800210.0
MDV,1970,12873984.0
MDV,1971,12025559.0
MDV,1972,11599022.0
MDV,1973,10796862.0
MDV,1974,9707304.0
MDV,1975,9011397.0
MDV,1976,8803973.0
MDV,1977,8160247.0
MDV,1978,7375425.5
MDV,1979,6673991.0
MDV,1980,5991539.0
MDV,1981,5739772.5
MDV,1982,5599759.0
MDV,1983,5463441.0
MDV,1984,5470506.5
MDV,1985,6455296.5
MDV,1986,8151533.0
MDV,1987,9351187.0
MDV,1988,10207699.0
MDV,1989,12762859.0
MDV,1990,14681560.0
MDV,1991,17330222.0
MDV,1992,21894836.0
MDV,1993,24627280.0
MDV,1994,27823430.0
MDV,1995,34474812.0
MDV,1996,37220100.0
MDV,1997,43974120.0
MDV,1998,53760824.0
MDV,1999,56727100.0
MDV,2000,53724700.0
MDV,2001,53441844.0
MDV,2002,50683450.0
MDV,2003,48432900.0
MDV,2004,48859052.0
MDV,2005,57153308.0
MDV,2006,65437130.0
MDV,2007,61998776.0
MDV,2008,57864804.0
MDV,2009,58873176.0
MDV,2010,59643810.0
MDV,2011,59483460.0
MDV,2012,61060164.0
MDV,2013,63616064.0
MDV,2014,60557932.0
MDV,2015,66008560.0
MDV,2016,66281450.0
MDV,2023,
MLI,1960,38511490.0
MLI,1961,45485388.0
MLI,1962,54360948.0
MLI,1963,51561870.0
MLI,1964,56654770.0
MLI,1965,57546480.0
MLI,1966,49354588.0
MLI,1967,43150700.0
MLI,1968,37249036.0
MLI,1969,38198696.0
MLI,1970,37388816.0
MLI,1971,37615750.0
MLI,1972,45684360.0
MLI,1973,45924124.0
MLI,1974,48964470.0
MLI,1975,62581516.0
MLI,1976,72350120.0
MLI,1977,81645390.0
MLI,1978,83062184.0
MLI,1979,93168070.0
MLI,1980,95565840.0
MLI,1981,90768670.0
MLI,1982,92336180.0
MLI,1983,85861660.0
MLI,1984,86301440.0
MLI,1985,76523950.0
MLI,1986,83742600.0
MLI,1987,97188360.0
MLI,1988,93139490.0
MLI,1989,84084776.0
MLI,1990,79223400.0
MLI,1991,78907360.0
MLI,1992,96550520.0
MLI,1993,82795144.0
MLI,1994,76616850.0
MLI,1995,74969140.0
MLI,1996,69503160.0
MLI,1997,68069080.0
MLI,1998,67655040.0
MLI,1999,68863350.0
MLI,2000,79275020.0
MLI,2001,88029720.0
MLI,2002,95618850.0
MLI,2003,113714770.0
MLI,2004,135446100.0
MLI,2005,147773980.0
MLI,2006,158443600.0
MLI,2007,179633170.0
MLI,2008,187310720.0
MLI,2009,203677950.0
MLI,2010,220744290.0
MLI,2011,238439380.0
MLI,2012,252524580.0
MLI,2013,286635700.0
MLI,2014,380793200.0
MLI,2015,490564160.0
MLI,2016,575598800.0
MLI,2017,714059200.0
MLI,2018,748358900.0
MLI,2019,811680500.0
MLI,2020,788005900.0
MLI,2021,794912960.0
MLI,2022,781400200.0
MLI,2023,841748000.0
MLT,1964,6946444.0
MLT,1965,6404550.0
MLT,1966,5910903.5
MLT,1967,5811766.5
MLT,1968,5222472.0
MLT,1969,4783427.0
MLT,1970,4410465.0
MLT,1971,5466077.0
MLT,1972,6565562.5
MLT,1973,6453429.5
MLT,1974,8185020.5
MLT,1975,8832769.0
MLT,1976,10668678.0
MLT,1977,12762197.0
MLT,1978,15519980.0
MLT,1979,17832016.0
MLT,1980,17207954.0
MLT,1981,21193300.0
MLT,1982,29840316.0
MLT,1983,31812506.0
MLT,1984,32868518.0
MLT,1985,33063808.0
MLT,1986,37086348.0
MLT,1987,41806144.0
MLT,1988,41648470.0
MLT,1989,40873770.0
MLT,1990,34898330.0
MLT,1991,39176930.0
MLT,1992,43666040.0
MLT,1993,42903910.0
MLT,1994,47125044.0
MLT,1995,53174384.0
MLT,1996,51026716.0
MLT,1997,50067012.0
MLT,1998,49097220.0
MLT,1999,46128040.0
MLT,2000,45661430.0
MLT,2001,53269440.0
MLT,2002,54264544.0
MLT,2003,64603188.0
MLT,2004,69885016.0
MLT,2005,62228220.0
MLT,2006,61001292.0
MLT,2007,59337040.0
MLT,2008,61026284.0
MLT,2009,68502280.0
MLT,2010,68393420.0
MLT,2011,64068510.0
MLT,2012,59193724.0
MLT,2013,68430590.0
MLT,2014,65821244.0
MLT,2015,65798600.0
MLT,2016,67643340.0
MLT,2017,81775940.0
MLT,2018,86501704.0
MLT,2019,99990420.0
MLT,2020,98441550.0
MLT,2021,103199650.0
MLT,2022,108479210.0
MLT,2023,114758850.0
MHL,2023,
MTQ,2023,
MRT,1960,10562142.0
MRT,1961,13906651.0
MRT,1962,18215290.0
MRT,1963,19899932.0
MRT,1964,16440811.0
MRT,1965,16830332.0
MRT,1966,18136156.0
MRT,1967,20921924.0
MRT,1968,20826286.0
MRT,1969,20884136.0
MRT,1970,20482510.0
MRT,1971,18167972.0
MRT,1972,23099616.0
MRT,1973,26311188.0
MRT,1974,31824348.0
MRT,1975,42346612.0
MRT,1976,107662700.0
MRT,1977,141079140.0
MRT,1978,140775680.0
MRT,1979,164593820.0
MRT,1980,159540100.0
MRT,1981,138041680.0
MRT,1982,126743310.0
MRT,1983,107731550.0
MRT,1984,103739416.0
MRT,1985,95555120.0
MRT,1986,90011080.0
MRT,1987,75439240.0
MRT,1988,76872460.0
MRT,1989,72317110.0
MRT,1990,65037332.0
MRT,1991,64210930.0
MRT,1992,62064960.0
MRT,1993,54496096.0
MRT,1994,52442924.0
MRT,1995,50062284.0
MRT,1996,48376040.0
MRT,1997,49249010.0
MRT,1998,44331296.0
MRT,1999,45950330.0
MRT,2000,44847904.0
MRT,2001,43753930.0
MRT,2002,35872940.0
MRT,2003,33922864.0
MRT,2004,31839618.0
MRT,2005,32720336.0
MRT,2006,33689796.0
MRT,2007,33605756.0
MRT,2008,96921544.0
MRT,2009,123829060.0
MRT,2010,130297470.0
MRT,2011,150369520.0
MRT,2012,150081060.0
MRT,2013,164195220.0
MRT,2014,176313260.0
MRT,2015,167189070.0
MRT,2016,165497310.0
MRT,2017,187097840.0
MRT,2018,197079410.0
MRT,2019,218187970.0
MRT,2020,245074420.0
MRT,2021,282374750.0
MRT,2022,281173440.0
MRT,2023,305637340.0
MUS,1968,1721507.0
MUS,1969,1928828.9
MUS,1970,2641664.0
MUS,1971,3333466.0
MUS,1972,3552556.5
MUS,1973,3549042.2
MUS,1974,3363651.8
MUS,1975,3578986.5
MUS,1976,3880947.5
MUS,1977,4296189.0
MUS,1978,4394025.5
MUS,1979,5247874.0
MUS,1980,6431088.0
MUS,1981,7562994.0
MUS,1982,7045734.0
MUS,1983,6485733.0
MUS,1984,6466915.0
MUS,1985,5681975.5
MUS,1986,6391987.0
MUS,1987,6912631.0
MUS,1988,8276107.0
MUS,1989,10233464.0
MUS,1990,14100570.0
MUS,1991,15850125.0
MUS,1992,19483074.0
MUS,1993,19262068.0
MUS,1994,21459352.0
MUS,1995,28258700.0
MUS,1996,50428812.0
MUS,1997,51757120.0
MUS,1998,47130730.0
MUS,1999,41353812.0
MUS,2000,18938796.0
MUS,2001,16686420.0
MUS,2002,16205549.0
MUS,2003,16907564.0
MUS,2004,20359418.0
MUS,2005,17400482.0
MUS,2006,17202664.0
MUS,2007,26605610.0
MUS,2008,29343840.0
MUS,2009,22946570.0
MUS,2010,24365552.0
MUS,2011,44986970.0
MUS,2012,59229120.0
MUS,2013,82627290.0
MUS,2014,108732400.0
MUS,2015,137126770.0
MUS,2016,139869820.0
MUS,2017,137200740.0
MUS,2018,125677250.0
MUS,2019,99201410.0
MUS,2020,65904970.0
MUS,2021,37225040.0
MUS,2022,30190090.0
MUS,2023,30134444.0
MYT,2023,
MEX,1831,133723380.0
MEX,1832,138614080.0
MEX,1833,139753920.0
MEX,1834,141949550.0
MEX,1835,149968050.0
MEX,1836,140966640.0
MEX,1837,146617520.0
MEX,1838,160726160.0
MEX,1839,165773520.0
MEX,1840,186472160.0
MEX,1841,192276350.0
MEX,1842,211985470.0
MEX,1843,223714220.0
MEX,1844,231710420.0
MEX,1845,224607120.0
MEX,1846,637261630.0
MEX,1847,625228600.0
MEX,1848,738414140.0
MEX,1849,710235840.0
MEX,1850,686377500.0
MEX,1851,756966900.0
MEX,1852,784996160.0
MEX,1853,764683900.0
MEX,1854,768315900.0
MEX,1855,760540860.0
MEX,1856,767124160.0
MEX,1857,721705540.0
MEX,1858,784126460.0
MEX,1859,810937540.0
MEX,1860,806951400.0
MEX,1861,678678100.0
MEX,1862,721208060.0
MEX,1863,668626500.0
MEX,1864,641255800.0
MEX,1865,224655470.0
MEX,1866,209634580.0
MEX,1867,205074260.0
MEX,1868,205409120.0
MEX,1869,193529820.0
MEX,1870,173050140.0
MEX,1871,185855330.0
MEX,1872,202266180.0
MEX,1873,229730050.0
MEX,1874,232023170.0
MEX,1875,243802850.0
MEX,1876,243975020.0
MEX,1877,210813220.0
MEX,1878,210472220.0
MEX,1879,200990720.0
MEX,1880,190873800.0
MEX,1881,202388980.0
MEX,1882,202829600.0
MEX,1883,203234260.0
MEX,1884,217508260.0
MEX,1885,227882980.0
MEX,1886,262698030.0
MEX,1887,266958260.0
MEX,1888,302446800.0
MEX,1889,310221820.0
MEX,1890,352719650.0
MEX,1891,298820600.0
MEX,1892,300707870.0
MEX,1893,296367040.0
MEX,1894,276658620.0
MEX,1895,256782600.0
MEX,1896,199648940.0
MEX,1897,182643340.0
MEX,1898,176256110.0
MEX,1899,144640110.0
MEX,1900,185794990.0
MEX,1901,180443900.0
MEX,1902,194036740.0
MEX,1903,186840820.0
MEX,1904,197619860.0
MEX,1905,212651660.0
MEX,1906,212326780.0
MEX,1907,218971140.0
MEX,1908,238103700.0
MEX,1909,257551420.0
MEX,1910,239438530.0
MEX,1911,237417940.0
MEX,1912,297580930.0
MEX,1913,490472000.0
MEX,1914,434493400.0
MEX,1915,449858700.0
MEX,1916,464310820.0
MEX,1917,1070843900.0
MEX,1918,872274940.0
MEX,1919,821361150.0
MEX,1920,660307800.0
MEX,1921,839748160.0
MEX,1922,896161200.0
MEX,1923,665893700.0
MEX,1924,532120900.0
MEX,1925,603800200.0
MEX,1926,512182820.0
MEX,1927,478069800.0
MEX,1928,528700320.0
MEX,1929,492876350.0
MEX,1930,478660320.0
MEX,1931,433331330.0
MEX,1932,344616930.0
MEX,1933,286584900.0
MEX,1934,334376450.0
MEX,1935,344068000.0
MEX,1936,336574560.0
MEX,1937,348521920.0
MEX,1938,382629200.0
MEX,1939,373108350.0
MEX,1940,379719330.0
MEX,1941,437356060.0
MEX,1942,447173570.0
MEX,1943,483475300.0
MEX,1944,536429250.0
MEX,1945,618261570.0
MEX,1946,602513150.0
MEX,1947,539832000.0
MEX,1948,545942140.0
MEX,1949,518153860.0
MEX,1950,451608220.0
MEX,1951,454301400.0
MEX,1952,498663230.0
MEX,1953,503854400.0
MEX,1954,439237280.0
MEX,1955,418702460.0
MEX,1956,507217340.0
MEX,1957,566725200.0
MEX,1958,614673800.0
MEX,1959,589961150.0
MEX,1960,615754000.0
MEX,1961,695642500.0
MEX,1962,820253760.0
MEX,1963,873582200.0
MEX,1964,971906200.0
MEX,1965,1083095600.0
MEX,1966,1099733100.0
MEX,1967,1161351400.0
MEX,1968,1224922100.0
MEX,1969,1215219600.0
MEX,1970,1282753800.0
MEX,1971,1403317600.0
MEX,1972,1517913600.0
MEX,1973,1631541200.0
MEX,1974,1742473300.0
MEX,1975,2047483800.0
MEX,1976,2016326300.0
MEX,1977,1823806800.0
MEX,1978,1706768000.0
MEX,1979,1974506000.0
MEX,1980,2191883300.0
MEX,1981,2540456700.0
MEX,1982,2198139000.0
MEX,1983,2059770800.0
MEX,1984,2052499300.0
MEX,1985,2531539200.0
MEX,1986,2192634000.0
MEX,1987,2211151600.0
MEX,1988,2028763800.0
MEX,1989,1946480400.0
MEX,1990,1939057300.0
MEX,1991,2196499500.0
MEX,1992,2831715300.0
MEX,1993,3203543600.0
MEX,1994,3624914000.0
MEX,1995,3751774000.0
MEX,1996,4271601700.0
MEX,1997,4626490400.0
MEX,1998,5062378000.0
MEX,1999,5676549600.0
MEX,2000,5795703300.0
MEX,2001,5932489700.0
MEX,2002,5262420000.0
MEX,2003,4440886000.0
MEX,2004,4245246200.0
MEX,2005,4156478500.0
MEX,2006,4362828000.0
MEX,2007,4796803600.0
MEX,2008,5336843300.0
MEX,2009,5477883000.0
MEX,2010,5923050500.0
MEX,2011,5988244500.0
MEX,2012,6523501000.0
MEX,2013,6800213500.0
MEX,2014,7523474400.0
MEX,2015,6871230500.0
MEX,2016,6140392400.0
MEX,2017,6399678500.0
MEX,2018,6711729700.0
MEX,2019,7816977000.0
MEX,2020,8670089000.0
MEX,2021,10215577000.0
MEX,2022,11297556000.0
MEX,2023,12391211000.0
FSM,2023,
MDA,1991,1104351100.0
MDA,1992,292088600.0
MDA,1993,140883380.0
MDA,1994,76708110.0
MDA,1995,57195310.0
MDA,1996,54099660.0
MDA,1997,51489296.0
MDA,1998,43491600.0
MDA,1999,33688230.0
MDA,2000,50506600.0
MDA,2001,82811144.0
MDA,2002,112458890.0
MDA,2003,115629464.0
MDA,2004,83363770.0
MDA,2005,27693132.0
MDA,2006,21724338.0
MDA,2007,25130096.0
MDA,2008,28408422.0
MDA,2009,25825894.0
MDA,2010,22963450.0
MDA,2011,25011754.0
MDA,2012,26258044.0
MDA,2013,28248128.0
MDA,2014,29253874.0
MDA,2015,30029312.0
MDA,2016,34662036.0
MDA,2017,41363796.0
MDA,2018,46062776.0
MDA,2019,56081350.0
MDA,2020,59030390.0
MDA,2021,63880670.0
MDA,2022,66524680.0
MDA,2023,82020470.0
MCO,2023,
MNG,1921,73274376.0
MNG,1922,77330700.0
MNG,1923,75852200.0
MNG,1924,77354504.0
MNG,1925,82960900.0
MNG,1926,90721256.0
MNG,1927,97188696.0
MNG,1928,101138680.0
MNG,1929,109139040.0
MNG,1930,113446940.0
MNG,1931,120748600.0
MNG,1932,123997070.0
MNG,1933,118443600.0
MNG,1934,152346130.0
MNG,1935,188744670.0
MNG,1936,224224960.0
MNG,1937,267609100.0
MNG,1938,325888770.0
MNG,1939,354471330.0
MNG,1940,412356450.0
MNG,1941,440984930.0
MNG,1942,397195420.0
MNG,1943,400846200.0
MNG,1944,406392260.0
MNG,1945,428716480.0
MNG,1946,334443700.0
MNG,1947,269387040.0
MNG,1948,225598420.0
MNG,1949,150475440.0
MNG,1950,125996320.0
MNG,1951,134884720.0
MNG,1952,218279970.0
MNG,1953,236836940.0
MNG,1954,200913440.0
MNG,1955,218590030.0
MNG,1956,199649300.0
MNG,1957,215896700.0
MNG,1958,163440400.0
MNG,1959,136012060.0
MNG,1960,123164920.0
MNG,1961,126701660.0
MNG,1962,125846380.0
MNG,1963,129889750.0
MNG,1964,148353200.0
MNG,1965,146122540.0
MNG,1966,129558536.0
MNG,1967,142993940.0
MNG,1968,161494640.0
MNG,1969,189100420.0
MNG,1970,206428940.0
MNG,1971,239288560.0
MNG,1972,260507740.0
MNG,1973,267824600.0
MNG,1974,333645150.0
MNG,1975,357530100.0
MNG,1976,452637300.0
MNG,1977,460211140.0
MNG,1978,460824600.0
MNG,1979,470389060.0
MNG,1980,452095040.0
MNG,1981,489465300.0
MNG,1982,532140380.0
MNG,1983,488993250.0
MNG,1984,474636100.0
MNG,1985,395466880.0
MNG,1986,469695260.0
MNG,1987,507536200.0
MNG,1988,494544540.0
MNG,1989,454572740.0
MNG,1990,370460900.0
MNG,1991,262833040.0
MNG,1992,188764910.0
MNG,1993,52760330.0
MNG,1994,38274530.0
MNG,1995,36128800.0
MNG,1996,31999430.0
MNG,1997,34710044.0
MNG,1998,34305320.0
MNG,1999,36070896.0
MNG,2000,38092080.0
MNG,2001,38333550.0
MNG,2002,35806280.0
MNG,2003,27650042.0
MNG,2004,30066794.0
MNG,2005,36099476.0
MNG,2006,45004100.0
MNG,2007,57889170.0
MNG,2008,60749390.0
MNG,2009,54603244.0
MNG,2010,66323264.0
MNG,2011,95497070.0
MNG,2012,120761510.0
MNG,2013,126848400.0
MNG,2014,124022456.0
MNG,2015,121365200.0
MNG,2016,123514600.0
MNG,2017,119272480.0
MNG,2018,125558420.0
MNG,2019,132286330.0
MNG,2020,127801890.0
MNG,2021,139104270.0
MNG,2022,143535630.0
MNG,2023,159005300.0
MNE,2006,71303656.0
MNE,2007,77622090.0
MNE,2008,87930610.0
MNE,2009,81564260.0
MNE,2010,81874220.0
MNE,2011,79636020.0
MNE,2012,68834240.0
MNE,2013,72368750.0
MNE,2014,81025000.0
MNE,2015,77989980.0
MNE,2016,80549420.0
MNE,2017,89315064.0
MNE,2018,96137670.0
MNE,2019,102750950.0
MNE,2020,102562504.0
MNE,2021,111293976.0
MNE,2022,116597150.0
MNE,2023,128428440.0
MSR,2023,
MAR,1847,135262700.0
MAR,1848,148073180.0
MAR,1849,156382910.0
MAR,1850,162626780.0
MAR,1851,161933600.0
MAR,1852,177329020.0
MAR,1853,183375330.0
MAR,1854,176806750.0
MAR,1855,187483180.0
MAR,1856,195848690.0
MAR,1857,180670530.0
MAR,1858,208752960.0
MAR,1859,221637780.0
MAR,1860,218338050.0
MAR,1861,210178580.0
MAR,1862,179017180.0
MAR,1863,178561120.0
MAR,1864,186499920.0
MAR,1865,146612340.0
MAR,1866,149605060.0
MAR,1867,157215650.0
MAR,1868,189864770.0
MAR,1869,192816050.0
MAR,1870,197468900.0
MAR,1871,214052460.0
MAR,1872,230011260.0
MAR,1873,247731650.0
MAR,1874,250735520.0
MAR,1875,276318400.0
MAR,1876,314466400.0
MAR,1877,298021950.0
MAR,1878,369023170.0
MAR,1879,334722300.0
MAR,1880,345764640.0
MAR,1881,350190940.0
MAR,1882,356932900.0
MAR,1883,388699200.0
MAR,1884,434540500.0
MAR,1885,393905660.0
MAR,1886,433371460.0
MAR,1887,414854600.0
MAR,1888,435340400.0
MAR,1889,473123900.0
MAR,1890,532772500.0
MAR,1891,514410270.0
MAR,1892,506238720.0
MAR,1893,525136600.0
MAR,1894,555429950.0
MAR,1895,609472800.0
MAR,1896,650240260.0
MAR,1897,647212860.0
MAR,1898,694971970.0
MAR,1899,646446400.0
MAR,1900,676078900.0
MAR,1901,700387700.0
MAR,1902,691572600.0
MAR,1903,689572160.0
MAR,1904,699803500.0
MAR,1956,210936050.0
MAR,1957,275794880.0
MAR,1958,301910240.0
MAR,1959,311287780.0
MAR,1960,303677440.0
MAR,1961,345593570.0
MAR,1962,403719000.0
MAR,1963,454153000.0
MAR,1964,465831780.0
MAR,1965,459565150.0
MAR,1966,466956670.0
MAR,1967,527378900.0
MAR,1968,596911300.0
MAR,1969,594634000.0
MAR,1970,598975360.0
MAR,1971,643339970.0
MAR,1972,778396600.0
MAR,1973,874110340.0
MAR,1974,952310300.0
MAR,1975,1054039800.0
MAR,1976,1293470500.0
MAR,1977,1722214300.0
MAR,1978,2043527800.0
MAR,1979,2408337200.0
MAR,1980,2396179000.0
MAR,1981,2463403500.0
MAR,1982,2588504600.0
MAR,1983,2172417800.0
MAR,1984,1466476000.0
MAR,1985,1597138200.0
MAR,1986,1867021200.0
MAR,1987,1987617300.0
MAR,1988,2078639100.0
MAR,1989,2226255400.0
